,scan,precmz,ms1scan,rt,charge,i,i_norm,mslevel,i_norm_ms1,filename,query_name,query,collision_type,energy,collision_type_energy
121,184,225.087066650391,182,0.6047031016,1,1289100.8688964844,1.0,2,0.0015785483828999575,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
122,186,300.118988037109,185,0.609597655733,1,2083604.94140625,1.0,2,0.0025482561405979483,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
123,187,225.087158203125,185,0.614020757067,1,817833.7897949219,1.0,2,0.0025482561405979483,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
124,189,114.055122375488,188,0.619495383733,0,8450129.106689453,1.0,2,0.004038255272136729,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
125,190,341.101226806641,188,0.623928622667,1,1513374.4653320312,1.0,2,0.004038255272136729,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
126,192,114.055168151855,191,0.629164063467,0,7435868.349121094,1.0,2,0.00841752643616667,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
127,193,341.101287841797,191,0.6335861288,1,853471.380859375,1.0,2,0.00841752643616667,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
128,195,141.018432617188,194,0.639067309333,1,2289015.3032226562,1.0,2,0.01459716157934159,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
129,196,110.060081481934,194,0.6434898864,1,850037.0393066406,1.0,2,0.01459716157934159,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
130,198,141.018447875977,197,0.648984478667,1,5844650.5478515625,1.0,2,0.016246329705398407,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
131,199,267.108978271484,197,0.653407427467,1,1114875.4602050781,1.0,2,0.016246329705398407,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
132,201,150.07731628418,200,0.658987346133,1,3636745.349609375,1.0,2,0.015451812906028635,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
133,202,267.108703613281,200,0.663407751467,1,471948.5305175781,1.0,2,0.015451812906028635,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
134,204,123.055252075195,203,0.668897404533,1,2235397.623779297,1.0,2,0.019996792611197457,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
135,205,203.034805297852,203,0.6733199368,0,1079012.4288330078,1.0,2,0.019996792611197457,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
136,207,123.055297851563,206,0.678468322667,1,1223676.1418457031,1.0,2,0.04139775450420134,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
137,208,203.034866333008,206,0.6828908928,1,2891051.580078125,1.0,2,0.04139775450420134,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
138,210,156.076736450195,209,0.688069488533,1,1617218.5266113281,1.0,2,0.03190320263982085,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
139,211,142.122650146484,209,0.692573119467,0,3221066.992919922,1.0,2,0.03190320263982085,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
140,213,142.122711181641,212,0.698552950667,0,2464714.7294921875,1.0,2,0.0068208025577606,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
141,214,156.076812744141,212,0.702974688,0,1326250.1450195312,1.0,2,0.0068208025577606,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
142,216,211.068832397461,215,0.7083914832,1,685721.9379882812,1.0,2,0.004099655565417274,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
143,217,189.086853027344,215,0.7128140152,1,4549326.073730469,1.0,2,0.004099655565417274,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
144,219,211.068832397461,218,0.717836620267,0,619218.4587402344,1.0,2,0.005434626864407237,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
145,220,189.086791992188,218,0.722261338933,1,3642573.9077148438,1.0,2,0.005434626864407237,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
146,222,196.060363769531,221,0.727429003733,0,1297581.1267089844,1.0,2,0.005336903680696969,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
147,223,134.04475402832,221,0.731851714133,1,2549909.8989257812,1.0,2,0.005336903680696969,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
148,225,134.044677734375,224,0.7371265152,1,1820905.0034179688,1.0,2,0.003315760554397519,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
149,226,129.018142700195,224,0.741549660533,0,7500717.187255859,1.0,2,0.003315760554397519,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
150,228,129.01823425293,227,0.7466279728,1,4638050.232666016,1.0,2,0.0029379970089484612,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
151,229,175.023727416992,227,0.7510493,1,1135972.8718261719,1.0,2,0.0029379970089484612,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
152,231,121.039604187012,230,0.7559383128,1,5317068.420654297,1.0,2,0.004303789173623062,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
153,232,186.087295532227,230,0.760360812533,1,2011463.7541503906,1.0,2,0.004303789173623062,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
154,234,191.04508972168,233,0.765720951733,1,3064529.9138183594,1.0,2,0.004210086771043798,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
155,235,264.050354003906,233,0.770144649067,2,2512252.724609375,1.0,2,0.004210086771043798,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
156,237,264.050415039063,236,0.775339819467,2,1210221.6762695312,1.0,2,0.008885703038815387,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
157,238,191.045166015625,236,0.779768573333,1,1222107.302734375,1.0,2,0.008885703038815387,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
158,240,115.050178527832,239,0.785183977067,0,950026.2822265625,1.0,2,0.007462170268941463,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
159,241,261.144439697266,239,0.789607178667,1,1705301.326171875,1.0,2,0.007462170268941463,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
160,243,261.144439697266,242,0.795165334133,1,1484735.2939453125,1.0,2,0.010555816791054128,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
161,244,188.102981567383,242,0.799588439467,1,1538217.9685058594,1.0,2,0.010555816791054128,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
162,246,426.063293457031,245,0.8051662992,1,943859.0590820312,1.0,2,0.0075865943972916305,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
163,247,139.002548217773,245,0.809589641867,0,3273641.3481445312,1.0,2,0.0075865943972916305,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
164,249,171.087600708008,248,0.8152824296,0,1530508.3393554688,1.0,2,0.006209386429030108,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
165,250,169.060745239258,248,0.819704682667,0,2570264.6723632812,1.0,2,0.006209386429030108,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
166,252,171.087631225586,251,0.824975576,0,1101251.3693847656,1.0,2,0.006696770050768716,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
167,253,169.060775756836,251,0.8293153624,0,1973017.0197753906,1.0,2,0.006696770050768716,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
168,255,228.017837524414,254,0.8345838768,0,1093829.0200195312,1.0,2,0.0057281485662744845,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
169,256,350.047271728516,254,0.83900548,1,722107.4887695312,1.0,2,0.0057281485662744845,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
170,258,138.05500793457,257,0.844198334133,0,6574107.495605469,1.0,2,0.004819862167176911,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
171,259,350.047729492188,257,0.848620267733,1,292322.9772949219,1.0,2,0.004819862167176911,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
172,261,138.055023193359,260,0.8542105312,0,4718411.7763671875,1.0,2,0.0051045521282878595,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
173,262,144.065490722656,260,0.858713839733,0,4181204.03515625,1.0,2,0.0051045521282878595,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
174,264,144.065444946289,263,0.864573585067,1,3662390.132080078,1.0,2,0.005267673605013818,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
175,265,120.065444946289,263,0.868997430667,1,846210.3122558594,1.0,2,0.005267673605013818,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
176,267,210.087356567383,266,0.874533971467,1,1506162.6716308594,1.0,2,0.002902071591344355,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
177,268,172.096878051758,266,0.878957222933,1,863895.7067871094,1.0,2,0.002902071591344355,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
178,270,395.171478271484,269,0.884089895733,2,1585527.59765625,1.0,2,0.0017702967030425957,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
179,271,210.086929321289,269,0.8885124448,1,690230.8088378906,1.0,2,0.0017702967030425957,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
180,273,395.171539306641,272,0.8938240624,2,1315588.9919433594,1.0,2,0.002029512871868632,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
181,274,186.112274169922,272,0.898248911467,0,435467.72412109375,1.0,2,0.002029512871868632,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
182,276,245.07649230957,275,0.903719776,1,1920410.6057128906,1.0,2,0.0030416498658616255,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
183,277,123.055152893066,275,0.908142304267,1,674279.0129394531,1.0,2,0.0030416498658616255,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
184,279,245.076675415039,278,0.9139630848,1,1197357.9682617188,1.0,2,0.0014964409576408127,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
185,280,123.055229187012,278,0.918386423467,1,582456.2712402344,1.0,2,0.0014964409576408127,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
186,282,249.053756713867,281,0.9241926136,1,1119296.4897460938,1.0,2,0.00024652654478676757,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
187,283,215.102478027344,281,0.928604890933,1,559873.6677246094,1.0,2,0.00024652654478676757,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
188,285,152.009140014648,284,0.933947945867,0,3337988.311767578,1.0,2,0.00029159342357494154,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
189,286,302.087005615234,284,0.9383709912,1,1119992.1015625,1.0,2,0.00029159342357494154,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
190,288,152.009124755859,287,0.943279987467,0,2049244.3896484375,1.0,2,0.0003095995965879082,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
191,289,140.034271240234,287,0.947703046933,0,1873854.3266601562,1.0,2,0.0003095995965879082,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
192,291,208.071746826172,290,0.952981183467,0,3612861.832763672,1.0,2,0.00019275775223757746,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
193,292,390.983428955078,290,0.957413365333,1,886205.5981445312,1.0,2,0.00019275775223757746,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
194,294,208.071594238281,293,0.962890644267,0,3556738.3420410156,1.0,2,0.000496514617473724,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
195,295,190.061080932617,293,0.967313069333,1,624450.0554199219,1.0,2,0.000496514617473724,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
196,297,208.063827514648,296,0.972386669333,1,2905906.339111328,1.0,2,0.0019811774753270787,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
197,298,576.225891113281,296,0.976808670667,1,604423.3483886719,1.0,2,0.0019811774753270787,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
198,300,342.148254394531,299,0.982336319733,1,2185341.225341797,1.0,2,0.0026045939135019157,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
199,301,307.070129394531,299,0.986758738933,0,787859.3374023438,1.0,2,0.0026045939135019157,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
200,303,342.148010253906,302,0.992286398133,1,1220068.2927246094,1.0,2,0.0008798903312894064,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
201,304,160.10807800293,302,0.9967086864,0,3361163.598388672,1.0,2,0.0008798903312894064,ms_data_03.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
0,3,203.085479736328,2,0.0128448872,1,160548.59716796875,1.0,2,1.0,ms_data_03.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
1,4,148.039352416992,2,0.0172683472,0,242538.84106445312,1.0,2,1.0,ms_data_03.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
2,6,269.080902099609,5,0.023061599733,0,179639.599609375,1.0,2,1.0,ms_data_03.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
3,7,111.080513000488,5,0.027485002133,1,483766.8000488281,1.0,2,1.0,ms_data_03.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
4,9,219.017456054688,8,0.032955974667,1,178475.4052734375,1.0,2,1.0,ms_data_03.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
5,10,234.982116699219,8,0.037378768533,0,508551.9802246094,1.0,2,1.0,ms_data_03.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
6,12,258.933044433594,11,0.042485415467,0,86240.10522460938,1.0,2,1.0,ms_data_03.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
